path,label,features,reduced_features
s3a://ds-p8/data/Pear/228_100.jpg,Pear,[0.8881409 0.        0.1724838 ... 0.        1.023873  0.       ],"[ 3.4724307   0.20440169  0.25005016 -0.6205133   1.3607033  -0.09647602
  0.3735953  -2.6341596   0.71260065 -0.07523696  0.6137942  -0.60317874
  0.35153893 -0.2833376   1.1893579   0.21650125 -0.01058918 -0.5271377
 -0.13925074  0.09950994 -0.3468673   0.6792667   1.0444615  -0.4515913
  6.158465   -0.27920464 -0.36971194  0.587852   -0.4421037   0.39948234
  0.9106502   0.22354965 -0.44774255  0.43910936  0.40556976  9.466463
 -0.46740568 -0.02164156 -0.16413105 -0.26976162 -0.20552349  0.05516176
 -2.3318334   0.0739849  -0.20881161 -0.19645186  0.05962097  2.0886219
 -0.2825809   0.05522685 -0.45830062  0.36262605  0.03739752  0.2067707
 -0.16161011 -0.11409401  0.51628834  1.2906207   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   1.7938653  -0.23210387  0.2679682
  0.14657867  0.19939674 -2.1906266   0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  1.4626305  -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403   0.13185714  0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -0.77002037  0.34292752
 -0.18260233  0.10727046 -0.14750269  0.16587646  0.3119824   0.07018911
  2.3418033  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.19973004 -0.29095954  0.3735953  -0.09647602  1.3607033
 -0.6205133   0.25005016 -3.746972   -3.0091052   0.71260065 -0.07523696
  1.1555964   0.6137942  -0.60317874  0.35153893 -0.2833376   1.1893579
  1.2407546   0.21650125 -0.01058918 -0.5271377  -0.8260046  -0.13925074
  0.09950994 -0.3468673  -1.0258659  -2.732521    0.6792667   1.0444615
 -4.838329   -0.4515913  -0.27920464  0.13841501 -0.36971194  0.587852  ]"
s3a://ds-p8/data/Maracuja/145_100.jpg,Maracuja,[0.6434577  0.         0.         ... 0.         0.22717433 0.        ],"[ 6.6586037  -3.4130082   0.33338118 -0.04252239  0.96885574  0.1041203
 -0.5125083  -4.791959    0.36764213  0.47032127  0.490321   -0.63402265
  0.5658995  -0.31329483  0.63069946  0.12943313  0.4484813  -0.05474791
  0.2084402   0.09338598  0.22375411 -0.63951594 -0.17075866 -0.20891808
 -0.37146205  0.1010591   0.20116411 -0.05849115 -0.41697323  0.55323243
  0.60841686  0.21446605  0.18864085  0.5105866   0.71747106  1.2955166
 -0.47176325  0.35270718 -0.4090859  -0.3172187   0.2272642   0.34992775
  2.8160698   0.07582125 -0.29712322 -0.10171296  0.3964622  -0.16291428
 -0.22192794  0.07487385 -0.40475345  0.44173148  0.0374274   0.2067707
 -0.16161011 -0.11409401  0.51628834 -1.2387874   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   1.1270229  -0.23210387  0.2679682
  0.14657867  0.19939674 -5.7452207   0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  2.257794   -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -0.9363137   0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -2.6232054   0.34292752
 -0.18260233  0.10727046 -0.14750269 -3.1167123   0.3119824   0.07018911
 -2.2771027  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.23814997 -2.2792068  -0.5125083   0.1041203   0.96885574
 -0.04252239  0.33338118  1.5003548  -2.4588735   0.36764213  0.47032127
  1.0816035   0.490321   -0.63402265  0.5658995  -0.31329483  0.63069946
 -2.1522036   0.12943313  0.4484813  -0.05474791 -0.4849013   0.2084402
  0.09338598  0.22375411 -2.5764647   0.08546283 -0.63951594 -0.17075866
 -2.9745417  -0.20891808  0.1010591  -0.01365749  0.20116411 -0.05849115]"
s3a://ds-p8/data/Kohlrabi/225_100.jpg,Kohlrabi,[0.9622652  1.296665   0.5168075  ... 1.4445642  0.02657948 0.17663643],"[-5.80297279e+00  6.12495279e+00  4.67559695e-01 -4.86873865e-01
  1.21226597e+00  1.13163374e-01 -8.16248953e-01  1.08763361e+00
  2.68585026e-01  4.05328929e-01 -1.60676509e-01 -9.38661754e-01
  6.48618117e-02 -2.94655740e-01  8.91100168e-01  5.44092879e-02
 -2.20957130e-01  7.04291523e-01  4.84732062e-01 -8.66407990e-01
 -1.10118933e-01  4.47887421e-01  6.33216858e-01  7.25409806e-01
  3.52434963e-01 -2.04021364e-01  3.98332417e-01  7.29290128e-01
 -7.49721944e-01  9.86475706e-01  1.28133333e+00  4.29325216e-02
  3.21748614e-01 -2.70299502e-02  6.91744149e-01  3.09765244e+00
 -2.45373502e-01  8.53870034e-01 -1.80242866e-01 -4.50985670e-01
 -1.34043515e-01  4.37990315e-02  2.50252485e+00  6.03846870e-02
 -1.93353370e-01 -3.16463113e-01  1.01389199e-01  5.88997269e+00
 -3.39325100e-01  9.25986748e-03 -4.22967464e-01  2.79668003e-01
  3.74372117e-02  2.06770703e-01 -1.61610112e-01 -1.14094011e-01
  5.16288340e-01 -5.35679054e+00  2.29554642e-02 -3.14766616e-01
 -9.92756560e-02  1.37979463e-01  8.51468965e-02  5.98351431e+00
 -2.32103869e-01  2.67968208e-01  1.46578670e-01  1.99396744e-01
 -7.31587124e+00  3.75454873e-01  6.92232028e-02 -1.34581074e-01
 -1.36314571e-01  2.17168123e-01  1.10887604e+01 -1.26432091e-01
 -8.10594484e-02  7.06972629e-02 -1.20556988e-01 -2.02048153e-01
 -1.30540296e-01 -1.38827705e+00  5.67674100e-01  1.32275015e-01
  2.14826345e-01 -2.08087802e-01 -1.42554626e-01  3.33809927e-02
  1.73481023e+00  3.42927516e-01 -1.82602331e-01  1.07270457e-01
 -1.47502691e-01 -9.10430431e-01  3.11982393e-01  7.01891109e-02
  1.41544604e+00 -3.19102220e-02 -1.23094274e-02 -9.06656310e-02
 -3.51979375e-01 -1.17396079e-01  5.77654690e-02 -8.77482668e-02
 -1.66916478e+00 -8.16248953e-01  1.13163374e-01  1.21226597e+00
 -4.86873865e-01  4.67559695e-01 -4.16844249e-01 -4.79247284e+00
  2.68585026e-01  4.05328929e-01 -2.51155305e+00 -1.60676509e-01
 -9.38661754e-01  6.48618117e-02 -2.94655740e-01  8.91100168e-01
 -2.31023884e+00  5.44092879e-02 -2.20957130e-01  7.04291523e-01
 -3.15839672e+00  4.84732062e-01 -8.66407990e-01 -1.10118933e-01
 -2.53511477e+00 -2.78376913e+00  4.47887421e-01  6.33216858e-01
 -2.37989187e+00  7.25409806e-01 -2.04021364e-01  1.75038517e-01
  3.98332417e-01  7.29290128e-01]"
s3a://ds-p8/data/Lemon/r_186_100.jpg,Lemon,[0.36865997 0.00091024 0.         ... 0.         0.22342014 0.02689165],"[ 3.0720737  -2.3767269  -0.2951039  -0.31068224  0.9845272  -0.7103421
  0.3837099  -7.6152177   0.14957634  0.7111441   0.05430229  0.22311759
  0.75970876  0.5177879   0.02393926 -0.16105829 -0.05238673 -0.4970159
  0.55562663 -1.027548   -0.28519624  0.37197766  0.09923123  0.14520207
 -1.408296    0.21832511 -0.2064683   0.10133256 -0.884804    0.450107
  0.2914887   0.4607293  -0.06779572  0.5595205   1.2488381   4.2414565
  0.03046325  0.46599323 -0.4124963  -0.3613989  -0.08802933  0.30785963
  2.309775    0.40967542 -0.16644861 -0.40130824 -0.03088876  2.2705007
 -0.3369992   0.08396727 -0.28960535  0.35868302  0.03740471  0.2067707
 -0.16161011 -0.11409401  0.51628834 -3.417002    0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   0.18239644 -0.23210387  0.2679682
  0.14657867  0.19939674 -5.776024    0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  4.994177   -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -4.016702    0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -0.9893022   0.34292752
 -0.18260233  0.10727046 -0.14750269 -1.7474393   0.3119824   0.07018911
 -0.5041848  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547  0.19973437 -0.93683875  0.3837099  -0.7103421   0.9845272
 -0.31068224 -0.2951039  -1.9623113  -2.088225    0.14957634  0.7111441
  0.03680917  0.05430229  0.22311759  0.75970876  0.5177879   0.02393926
 -1.8006592  -0.16105829 -0.05238673 -0.4970159  -1.359759    0.55562663
 -1.027548   -0.28519624 -2.1671112  -1.9453926   0.37197766  0.09923123
 -3.439348    0.14520207  0.21832511  1.2221903  -0.2064683   0.10133256]"
s3a://ds-p8/data/Banana/r2_88_100.jpg,Banana,[0.02575078 0.01949927 0.4718858  ... 0.02897242 0.         0.        ],"[ 1.5514839e-01 -3.8045648e-01  8.1193611e-02 -5.6415254e-01
  1.1319550e+00  2.9406818e-02 -4.4425943e-01  1.3492328e+00
  4.2203328e-01  4.5615000e-01  3.6933711e-01 -2.6579586e-01
  6.1222702e-01  3.3797972e-02  8.7640172e-01 -1.8704773e-01
  1.5138708e-01 -2.9058662e-01  6.9629604e-01 -7.8814405e-01
 -4.3835482e-01  1.6061470e-01 -1.4881673e-01  3.2232478e-01
 -3.3313248e+00 -1.7165078e-01  2.2161581e-02 -4.1234061e-01
 -1.1674706e+00  3.2768255e-01  6.6227609e-01  2.3328926e-01
 -1.5599711e-03  1.2343610e-01  6.8188304e-01  2.3844361e+00
 -2.7399117e-01  2.4640568e-01 -2.8759462e-01 -3.1563929e-01
 -1.5057340e-01 -3.2137752e-02 -1.8567951e+00  2.9804043e-03
 -2.5513256e-01 -1.7471394e-01  8.8184848e-02  4.4566760e+00
 -2.5792015e-01  7.7586874e-02 -5.0426155e-01  2.9119435e-01
  3.7400961e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01 -3.9186182e+00  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02  2.3085740e+00
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -4.1858974e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  3.9482751e+00 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01  1.4204381e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
  4.8593778e-02  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01  3.1650503e+00  3.1198239e-01  7.0189111e-02
 -2.0676522e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02 -4.9105546e-01
  1.0348175e+00 -4.4425943e-01  2.9406818e-02  1.1319550e+00
 -5.6415254e-01  8.1193611e-02 -9.6032864e-01 -2.7788713e+00
  4.2203328e-01  4.5615000e-01  5.5867577e-01  3.6933711e-01
 -2.6579586e-01  6.1222702e-01  3.3797972e-02  8.7640172e-01
  1.6885911e+00 -1.8704773e-01  1.5138708e-01 -2.9058662e-01
 -3.2616177e+00  6.9629604e-01 -7.8814405e-01 -4.3835482e-01
 -3.5260839e+00 -8.6299986e-01  1.6061470e-01 -1.4881673e-01
  8.8549709e-01  3.2232478e-01 -1.7165078e-01 -3.5773029e+00
  2.2161581e-02 -4.1234061e-01]"
s3a://ds-p8/data/Watermelon/139_100.jpg,Watermelon,[0.00149166 0.17892382 0.         ... 0.         0.30099127 0.04546614],"[-2.6290822   4.116759   -0.6988994  -1.5149149   1.0099717   0.12729593
  0.31866372 -8.840432   -0.26728132  0.13112867  0.35446703 -0.12806578
  0.36028206  0.1733443   0.05628335  0.09602071  0.18425103 -0.375215
  0.51093173  0.06649407 -0.35377702 -0.17392437  0.09895425  0.34700495
  0.25381196 -0.07901684 -0.33603105  0.02808875 -1.1322236   1.3267845
  0.5818502  -0.11660182  0.03307272 -0.21360105  0.8294614   5.7004566
 -0.06292529  0.9338419  -0.19757487 -0.479817   -0.12630612  0.04298266
 -2.779523    0.026832   -0.27140677 -0.3131278   0.01699488 -0.7419111
 -0.23357028  0.01659267 -0.3696712   0.23740004  0.03743691  0.2067707
 -0.16161011 -0.11409401  0.51628834 -3.434901    0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469  -1.8352895  -0.23210387  0.2679682
  0.14657867  0.19939674 -9.651305    0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  6.0750117  -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403   1.7095255   0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -6.375688    0.34292752
 -0.18260233  0.10727046 -0.14750269 -7.5531487   0.3119824   0.07018911
  0.2962708  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547  0.08733431 -6.9916215   0.31866372  0.12729593  1.0099717
 -1.5149149  -0.6988994  -3.4519384   0.2782245  -0.26728132  0.13112867
 -5.604956    0.35446703 -0.12806578  0.36028206  0.1733443   0.05628335
  6.5297832   0.09602071  0.18425103 -0.375215   -3.8352218   0.51093173
  0.06649407 -0.35377702 -2.2976992  -0.586486   -0.17392437  0.09895425
 -2.5648339   0.34700495 -0.07901684 -0.43102005 -0.33603105  0.02808875]"
s3a://ds-p8/data/Raspberry/r_26_100.jpg,Raspberry,[0.5388833  1.7550756  0.         ... 0.         0.09606876 0.4477245 ],"[-1.1235533   4.4022355  -0.18184392 -0.24327561  1.0531273  -0.8727872
 -0.31202    -3.3481512   0.31777996  0.37585375  0.11879189 -0.4585945
  0.7557665  -0.3928927   0.84897923  0.14767882  0.15521851 -0.03919908
  0.49504468 -0.3006895  -0.15731932  0.2756327  -0.10139942 -0.09562961
 11.178273    0.34934318  0.15765777 -0.21670146 -0.9005467   0.15989572
  0.68887186  0.2560231  -0.12418876  0.2137049   0.80181766  5.6474767
 -0.20181762  0.22714207 -0.02402852 -0.603649   -0.17430237 -0.5276496
 -0.99337107 -0.03593631  0.14923325 -0.5088991   0.5087093  -3.2350864
 -0.52485687 -0.1740497  -0.16734305  0.13106345  0.03726657  0.2067707
 -0.16161011 -0.11409401  0.51628834 -1.0908802   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469  -4.8779745  -0.23210387  0.2679682
  0.14657867  0.19939674 -9.775554    0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  5.7235656  -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403   1.899419    0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -0.1681125   0.34292752
 -0.18260233  0.10727046 -0.14750269 -4.4843774   0.3119824   0.07018911
 -4.7144356  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.22448415  0.17207654 -0.31202    -0.8727872   1.0531273
 -0.24327561 -0.18184392  0.0907779  -3.122695    0.31777996  0.37585375
 -0.01221606  0.11879189 -0.4585945   0.7557665  -0.3928927   0.84897923
 -0.8604902   0.14767882  0.15521851 -0.03919908 -3.658523    0.49504468
 -0.3006895  -0.15731932  1.619624   -3.6959538   0.2756327  -0.10139942
 -2.3299139  -0.09562961  0.34934318  1.4533732   0.15765777 -0.21670146]"
s3a://ds-p8/data/Strawberry/r_55_100.jpg,Strawberry,[2.0510318  0.03052225 0.         ... 0.         0.         0.26209125],"[-3.5598063e+00  2.0923405e+00  1.3552736e-01 -1.3738244e+00
  2.9565042e-01 -1.1845474e-01 -1.1928738e+00 -7.3449391e-01
  1.8029686e-03  9.3464684e-01 -2.8650832e-01  5.9096864e-03
 -1.3307099e-01  6.2093174e-01  4.1186559e-01  7.6171750e-01
 -6.8842953e-01 -4.1274744e-01  9.8682618e-01 -3.8590029e-01
  1.1261509e-01 -3.7587374e-01  1.3876293e+00 -1.6378830e-01
  9.5411005e+00 -6.6711175e-01  4.3888927e-01 -3.4590787e-01
 -1.1790172e+00 -2.6776132e-01  8.1314808e-01 -1.9088261e-01
  4.6389148e-02  4.5888508e-03  4.1767696e-01  8.1979265e+00
 -5.5576551e-01  8.5347813e-01 -1.7312822e-01 -4.7536638e-01
 -9.0995237e-02 -3.7414566e-02  1.2244865e-01  8.8039495e-02
 -2.2356430e-01 -2.6441339e-01  6.7301109e-02  3.8311806e+00
 -2.1546005e-01 -2.2412363e-02 -4.1161585e-01  2.6327333e-01
  3.7428625e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01 -2.1447656e+00  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02 -1.9542035e-01
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -6.9184680e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  3.6464887e+00 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -4.0263233e-01  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
  8.7835497e-01  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01 -2.9323220e+00  3.1198239e-01  7.0189111e-02
 -1.8737390e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02 -7.3506713e-02
  6.3598037e-01 -1.1928738e+00 -1.1845474e-01  2.9565042e-01
 -1.3738244e+00  1.3552736e-01 -1.5118065e+00 -2.0002434e+00
  1.8029686e-03  9.3464684e-01 -1.7561454e+00 -2.8650832e-01
  5.9096864e-03 -1.3307099e-01  6.2093174e-01  4.1186559e-01
 -1.9901543e+00  7.6171750e-01 -6.8842953e-01 -4.1274744e-01
 -9.0075791e-01  9.8682618e-01 -3.8590029e-01  1.1261509e-01
 -5.4349482e-01  3.6091912e-01 -3.7587374e-01  1.3876293e+00
 -3.1051106e+00 -1.6378830e-01 -6.6711175e-01  9.2509460e-01
  4.3888927e-01 -3.4590787e-01]"
s3a://ds-p8/data/Maracuja/r_206_100.jpg,Maracuja,[0.33862475 0.         0.         ... 0.         0.00918069 0.        ],"[ 7.131434   -3.5574496  -0.2298432  -0.82199997  0.8859249  -0.54786515
 -0.3962822  -5.620079    0.30303508  0.77352697  0.4054828   0.03413494
  0.59057194 -0.10321433  0.20757017 -0.13182096 -0.24338354 -0.05745945
  0.6296609  -0.57716006 -0.26632056  0.1436118   0.53808343  0.44843847
 -0.08122003 -0.14830573  0.22083332  0.35934117 -1.1202744  -0.49807683
 -0.0130619  -0.05331804  0.28136918  0.46702695  0.6881592   1.865083
 -0.7339868   0.6076103   0.07831697 -0.36318082 -0.0288391  -0.11492489
  3.112168    0.5223384  -0.09508692 -0.12814851  0.03303288  0.26145348
  0.09697437 -0.01881392 -0.30804625  0.40732032  0.0374311   0.2067707
 -0.16161011 -0.11409401  0.51628834 -1.8414254   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   1.604876   -0.23210387  0.2679682
  0.14657867  0.19939674 -5.7027965   0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  3.2487698  -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -1.9787148   0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -1.8542229   0.34292752
 -0.18260233  0.10727046 -0.14750269 -1.5421652   0.3119824   0.07018911
 -3.3351002  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.12281714 -2.1401255  -0.3962822  -0.54786515  0.8859249
 -0.82199997 -0.2298432   1.4509876  -3.1906235   0.30303508  0.77352697
  0.7188075   0.4054828   0.03413494  0.59057194 -0.10321433  0.20757017
 -1.8436598  -0.13182096 -0.24338354 -0.05745945 -0.7609003   0.6296609
 -0.57716006 -0.26632056 -2.6906264  -0.04056507  0.1436118   0.53808343
 -2.2461662   0.44843847 -0.14830573  1.1770014   0.22083332  0.35934117]"
s3a://ds-p8/data/Beetroot/151_100.jpg,Beetroot,[1.3378768  0.03745403 0.08734016 ... 0.0871691  0.36456096 1.205393  ],"[-5.2420840e+00  4.2531433e+00  3.8195309e-01  1.1998299e-01
  5.8108360e-01 -8.9403218e-01  1.5010399e-01 -6.2503533e+00
 -2.2904056e-01  1.8340458e+00 -3.7193140e-01  2.9613507e-01
  4.0671626e-01 -3.3221859e-01  5.9065336e-01 -3.9127433e-01
 -1.5228425e-01  5.5728752e-02  7.0646405e-01 -9.9461597e-01
 -1.1653562e-02  6.6563636e-02  4.9794325e-01  3.5536289e-02
  2.7545533e+00 -2.9116458e-01  3.5406157e-01 -8.1291534e-02
 -5.2595729e-01  5.4494488e-01  6.7189634e-01  2.9191345e-01
 -9.3265409e-03  1.9256936e-01  9.2714679e-01  7.9191704e+00
 -4.7537065e-01  9.8543376e-01 -1.7739636e-01 -4.5083335e-01
 -1.4654070e-01  7.9753242e-02 -1.1738122e+00  6.5738410e-02
 -2.5169513e-01 -2.7565905e-01  8.6554654e-02  5.8868394e+00
 -2.4370946e-01  3.8748752e-02 -4.2318159e-01  2.6182494e-01
  3.7415322e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01 -2.8058050e+00  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02  7.3866296e+00
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -6.1715980e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  3.8931506e+00 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -3.0677757e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -6.5340171e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01 -3.4893086e+00  3.1198239e-01  7.0189111e-02
 -2.9831448e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02 -5.8679436e-03
  4.3040380e+00  1.5010399e-01 -8.9403218e-01  5.8108360e-01
  1.1998299e-01  3.8195309e-01 -5.0723014e+00 -6.9722575e-01
 -2.2904056e-01  1.8340458e+00  8.8015832e-02 -3.7193140e-01
  2.9613507e-01  4.0671626e-01 -3.3221859e-01  5.9065336e-01
  8.0834287e-01 -3.9127433e-01 -1.5228425e-01  5.5728752e-02
  1.8501493e-01  7.0646405e-01 -9.9461597e-01 -1.1653562e-02
 -4.3298244e+00  9.1097385e-02  6.6563636e-02  4.9794325e-01
 -6.2734895e+00  3.5536289e-02 -2.9116458e-01  2.4398711e+00
  3.5406157e-01 -8.1291534e-02]"
s3a://ds-p8/data/Banana/r_35_100.jpg,Banana,[0.05563208 0.12581022 0.         ... 0.         0.         0.        ],"[-1.1371356   0.0574187  -0.2325841  -0.38321027  0.55628544 -0.34504482
  0.25975534  0.57213384 -0.27671018  0.40505058  0.7219172  -0.6154878
  0.8640826  -0.41071725  0.61815476  0.10179092  0.08176676  0.1562151
  0.27326664 -0.85430896  0.45874387  0.6075984   0.4916528  -0.36378887
 -5.3889256  -0.02936081  0.07234161  0.23260476 -0.8846016   0.8383557
  0.26578718  0.02900225 -0.01308027  0.39282873  0.78863657  3.9469693
 -0.5427566   0.5541302  -0.21159773 -0.40369847 -0.11329629  0.065257
 -3.7781713   0.07927087 -0.30659714 -0.28572154  0.06006229  5.9329557
 -0.24031158  0.01612352 -0.39834228  0.27768692  0.03741096  0.2067707
 -0.16161011 -0.11409401  0.51628834 -2.7251751   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   0.79937017 -0.23210387  0.2679682
  0.14657867  0.19939674 -5.9548593   0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  4.258271   -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -0.18598035  0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099  0.91418046  0.34292752
 -0.18260233  0.10727046 -0.14750269  4.708538    0.3119824   0.07018911
 -5.4749665  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.0444349  -0.21290112  0.25975534 -0.34504482  0.55628544
 -0.38321027 -0.2325841  -1.833327   -2.3528864  -0.27671018  0.40505058
  1.912234    0.7219172  -0.6154878   0.8640826  -0.41071725  0.61815476
  1.058722    0.10179092  0.08176676  0.1562151  -4.647017    0.27326664
 -0.85430896  0.45874387 -2.499599   -1.314801    0.6075984   0.4916528
 -1.2775882  -0.36378887 -0.02936081 -3.4588003   0.07234161  0.23260476]"
s3a://ds-p8/data/Mandarine/r_116_100.jpg,Mandarine,[0.11665316 0.00942349 0.         ... 0.         0.06216577 0.        ],"[ 5.1013117  -1.4817287  -0.14103359 -0.9219324   1.578158   -0.615051
 -0.960172   -6.734323   -0.42027143  0.10179612 -0.3336217  -0.35582387
  1.5589914  -0.15727448  0.08396068  0.10312292  0.6009891   0.7660183
  0.02524129 -0.08807299  0.4089729  -0.05034543  0.24407499 -0.41380507
  3.9681106  -0.27794272  0.06811344  0.18055137 -1.0089695  -0.07698151
  0.23416778  0.35934645  0.48509088 -0.21949492  1.330369    6.4754624
 -0.8725953   0.21619219 -0.25514653 -0.38087186 -0.04481122  0.0645125
 -0.19096434  0.18018523 -0.27560848 -0.18549858  0.18044956 -1.995843
 -0.24109799 -0.01597294 -0.37967116  0.27494726  0.03740309  0.2067707
 -0.16161011 -0.11409401  0.51628834  3.8586667   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   2.6935399  -0.23210387  0.2679682
  0.14657867  0.19939674 -6.442471    0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  6.5498443  -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -5.0068045   0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -3.346392    0.34292752
 -0.18260233  0.10727046 -0.14750269 -0.34478474  0.3119824   0.07018911
 -3.4662464  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.19358072  0.41145533 -0.960172   -0.615051    1.578158
 -0.9219324  -0.14103359 -2.2827816  -3.3314297  -0.42027143  0.10179612
 -2.2105136  -0.3336217  -0.35582387  1.5589914  -0.15727448  0.08396068
  1.0674199   0.10312292  0.6009891   0.7660183  -1.9715174   0.02524129
 -0.08807299  0.4089729  -1.4278073  -1.6080432  -0.05034543  0.24407499
 -3.474713   -0.41380507 -0.27794272  0.19430919  0.06811344  0.18055137]"
